Date,xofficial,High,Low,Open,Volume
2025-01-13,1550.969970703125,1555.510009765625,1542.27001953125,1554.4000244140625,0
2025-01-14,1549.1700439453125,1551.8499755859375,1542.2900390625,1549.1700439453125,0
2025-01-15,1551.2900390625,1554.5,1547.469970703125,1551.2900390625,0
2025-01-16,1555.0,1557.5899658203125,1551.3399658203125,1551.3399658203125,0
2025-01-17,1559.5999755859375,1559.9100341796875,1555.9200439453125,1559.5999755859375,0
2025-01-20,1552.8499755859375,1559.02001953125,1547.5,1557.9200439453125,0
2025-01-21,1555.3499755859375,1555.3499755859375,1547.5,1555.3499755859375,0
2025-01-22,1554.5,1555.6600341796875,1549.8900146484375,1554.5,0
2025-01-23,1556.5,1558.4200439453125,1544.9100341796875,1556.5,0
2025-01-24,1558.0,1558.0,1534.510009765625,1558.0,0
2025-01-27,1557.5,1539.77001953125,1520.0799560546875,1530.8199462890625,0
2025-01-28,1550.739990234375,1550.739990234375,1522.2099609375,1550.739990234375,0
2025-01-29,1552.239990234375,1555.5,1509.31005859375,1549.97998046875,0
2025-01-30,1552.739990234375,1552.739990234375,1527.0,1552.739990234375,0
2025-01-31,1527.0,1527.0,1490.75,1498.5,0
2025-02-03,1502.5,1500.739990234375,1473.239990234375,1494.18994140625,0
2025-02-04,1482.9300537109375,1497.0,1480.5400390625,1482.9300537109375,0
2025-02-05,1491.0,1497.239990234375,1487.8199462890625,1491.0,0
2025-02-06,1497.199951171875,1504.699951171875,1496.9100341796875,1496.9100341796875,0
2025-02-07,1498.2099609375,1505.0400390625,1498.2099609375,1499.5,0
2025-02-10,1498.2099609375,1507.1099853515625,1496.9100341796875,1496.9100341796875,0
2025-02-11,1501.2099609375,1502.989990234375,1499.219970703125,1501.2099609375,0
2025-02-12,1502.3900146484375,1512.3699951171875,1496.5999755859375,1502.3900146484375,0
2025-02-13,1505.6400146484375,1510.969970703125,1494.5,1505.6400146484375,0
2025-02-14,1506.6500244140625,1514.8199462890625,1501.5999755859375,1506.6500244140625,0
2025-02-17,1505.0,1509.800048828125,1508.06005859375,1509.800048828125,0
2025-02-18,1510.050048828125,1514.5,1505.1099853515625,1510.050048828125,0
2025-02-19,1506.5,1512.0,1505.199951171875,1508.5,0
2025-02-20,1505.5,1507.5,1490.56005859375,1507.5,0
2025-02-21,1510.52001953125,1511.0,1499.6099853515625,1508.5400390625,0
2025-02-24,1501.760009765625,1503.81005859375,1494.260009765625,1501.280029296875,0
2025-02-25,1501.3699951171875,1501.3699951171875,1497.8599853515625,1501.3699951171875,0
2025-02-26,1500.06005859375,1503.5,1496.5799560546875,1503.5,0
2025-02-27,1499.4599609375,1499.4599609375,1497.260009765625,1499.4599609375,0
2025-02-28,1498.81005859375,1500.1199951171875,1498.81005859375,1498.81005859375,0
2025-03-03,1502.0,1501.18994140625,1498.030029296875,1501.18994140625,0
2025-03-04,1501.25,1502.5,1496.18994140625,1501.25,0
2025-03-05,1498.75,1501.25,1492.9300537109375,1498.75,0
2025-03-06,1495.3399658203125,1506.530029296875,1495.3399658203125,1495.3399658203125,0
2025-03-07,1503.4300537109375,1517.3900146484375,1503.4300537109375,1503.4300537109375,0
2025-03-10,1514.5,1532.5999755859375,1511.6800537109375,1514.1600341796875,0
2025-03-11,1525.0,1530.2099609375,1525.0,1525.0,0
2025-03-12,1531.43994140625,1545.5,1531.4100341796875,1531.43994140625,0
2025-03-13,1531.5,1556.9200439453125,1531.5,1531.5,0
2025-03-14,1553.1700439453125,1554.3599853515625,1533.1099853515625,1553.1700439453125,0
2025-03-17,1553.27001953125,1541.949951171875,1535.5400390625,1539.1199951171875,0
2025-03-18,1539.4100341796875,1544.239990234375,1533.1800537109375,1539.4100341796875,0
2025-03-19,1539.02001953125,1540.47998046875,1525.47998046875,1539.02001953125,0
2025-03-20,1545.0,1549.5,1525.6300048828125,1549.5,0
2025-03-21,1550.5,1535.0,1525.56005859375,1535.0,0
2025-03-24,1549.5,1535.5,1525.0699462890625,1535.5,0
2025-03-25,1521.5,1532.530029296875,1521.5,1523.5,0
2025-03-26,1527.0,1536.77001953125,1527.0,1527.0,0
2025-03-27,1534.72998046875,1539.1800537109375,1533.25,1534.72998046875,0
2025-03-28,1536.760009765625,1539.5,1534.0999755859375,1536.760009765625,0
2025-03-31,1522.719970703125,1538.3599853515625,1522.719970703125,1522.719970703125,0
2025-04-01,1533.77001953125,1537.219970703125,1532.219970703125,1533.77001953125,0
2025-04-02,1541.6400146484375,1541.6400146484375,1530.18994140625,1541.6400146484375,0
2025-04-03,1536.719970703125,1539.2900390625,1534.5400390625,1536.719970703125,0
2025-04-04,1538.3800048828125,1547.530029296875,1529.9200439453125,1536.5,0
2025-04-07,1545.3900146484375,1585.8499755859375,1541.6400146484375,1545.3900146484375,0
2025-04-08,1565.5,1619.5,1548.5899658203125,1565.5,0
2025-04-09,1549.8399658203125,1620.7099609375,1549.8399658203125,1549.8399658203125,0
2025-04-10,1570.0,1619.5,1569.5,1570.0,0
2025-04-11,1589.0,1627.22998046875,1589.0,1589.0,0
2025-04-14,1592.0,1614.7900390625,1592.1800537109375,1592.3599853515625,0
2025-04-15,1604.719970703125,1609.8900146484375,1599.5,1604.719970703125,0
2025-04-16,1604.530029296875,1606.9100341796875,1601.97998046875,1604.530029296875,0
2025-04-17,1604.75,1609.5,1600.75,1604.75,0
2025-04-22,1604.1500244140625,1605.6600341796875,1601.52001953125,1604.1500244140625,0
2025-04-23,1605.699951171875,1613.9599609375,1602.81005859375,1605.699951171875,0
2025-04-24,1608.1500244140625,1615.5400390625,1608.1500244140625,1608.1500244140625,0
2025-04-25,1609.0999755859375,1615.030029296875,1605.0,1609.0999755859375,0
2025-04-28,1606.4300537109375,1611.0,1605.8299560546875,1606.4300537109375,0
2025-04-29,1604.5699462890625,1606.0899658203125,1601.0,1604.56005859375,0
2025-04-30,1602.68994140625,1603.75,1599.5400390625,1602.68994140625,0
2025-05-01,1602.199951171875,1608.3299560546875,1602.030029296875,1602.030029296875,0
2025-05-02,1605.8499755859375,1605.949951171875,1601.7900390625,1605.8499755859375,0
2025-05-05,1606.3699951171875,1609.5,1602.8299560546875,1606.3699951171875,0
2025-05-06,1605.2099609375,1607.72998046875,1603.7900390625,1605.2099609375,0
2025-05-07,1606.0899658203125,1608.719970703125,1604.56005859375,1606.0899658203125,0
2025-05-08,1606.530029296875,1610.9300537109375,1606.52001953125,1607.0999755859375,0
2025-05-09,1609.6300048828125,1611.1800537109375,1607.43994140625,1609.6300048828125,0
2025-05-12,1608.27001953125,1612.6500244140625,1598.199951171875,1608.27001953125,0
2025-05-13,1601.5699462890625,1602.5,1599.199951171875,1601.5699462890625,0
2025-05-14,1601.93994140625,1603.1800537109375,1600.02001953125,1601.93994140625,0
2025-05-15,1600.06005859375,1600.8199462890625,1598.56005859375,1600.06005859375,0
2025-05-16,1601.43994140625,1602.0699462890625,1598.5799560546875,1601.43994140625,0
2025-05-19,1606.68994140625,1606.68994140625,1601.3499755859375,1606.68994140625,0
2025-05-20,1601.5799560546875,1608.3499755859375,1594.510009765625,1601.5799560546875,0
2025-05-21,1597.5400390625,1597.5400390625,1587.18994140625,1597.5400390625,0
2025-05-22,1589.050048828125,1593.6400146484375,1587.3399658203125,1589.050048828125,0
2025-05-23,1589.27001953125,1590.449951171875,1586.8599853515625,1589.280029296875,0
2025-05-26,1586.989990234375,1586.3800048828125,1582.06005859375,1586.0899658203125,0
2025-05-27,1582.8399658203125,1586.3299560546875,1580.760009765625,1582.8399658203125,0
2025-05-28,1584.5999755859375,1588.25,1583.8399658203125,1584.5899658203125,0
2025-05-29,1586.6400146484375,1590.27001953125,1585.72998046875,1586.6400146484375,0
2025-05-30,1589.7900390625,1590.260009765625,1586.719970703125,1589.7900390625,0
2025-06-02,1585.719970703125,1585.719970703125,1581.1700439453125,1585.719970703125,0
2025-06-03,1582.9200439453125,1582.9200439453125,1578.25,1582.9200439453125,0
2025-06-04,1581.75,1584.1300048828125,1574.5,1581.75,0
2025-06-05,1579.6500244140625,1579.6500244140625,1562.93994140625,1579.6500244140625,0
2025-06-06,1560.6700439453125,1562.0,1558.93994140625,1560.6700439453125,0
2025-06-09,1562.219970703125,1562.219970703125,1557.75,1562.219970703125,0
2025-06-10,1558.06005859375,1558.219970703125,1543.3599853515625,1558.06005859375,0
2025-06-11,1545.469970703125,1547.1099853515625,1540.8800048828125,1545.469970703125,0
2025-06-12,1540.1099853515625,1540.1099853515625,1532.4300537109375,1540.1099853515625,0
2025-06-13,1539.3199462890625,1555.489990234375,1539.3199462890625,1539.3199462890625,0
2025-06-16,1541.93994140625,1546.6099853515625,1542.0,1542.0,0
2025-06-17,1542.489990234375,1547.4300537109375,1542.489990234375,1542.489990234375,0
2025-06-18,1542.8399658203125,1549.3599853515625,1542.8399658203125,1542.8399658203125,0
2025-06-19,1544.699951171875,1551.7900390625,1544.699951171875,1544.699951171875,0
2025-06-20,1547.9100341796875,1550.9300537109375,1546.8900146484375,1547.9100341796875,0
2025-06-23,1549.43994140625,1555.0,1546.8199462890625,1549.43994140625,0
2025-06-24,1550.010009765625,1551.5,1546.219970703125,1550.010009765625,0
2025-06-25,1548.050048828125,1550.25,1546.22998046875,1548.050048828125,0
2025-06-26,1549.9300537109375,1551.5,1539.68994140625,1549.9300537109375,0
2025-06-27,1543.3499755859375,1547.72998046875,1541.25,1543.3599853515625,0
2025-06-30,1542.010009765625,1543.06005859375,1534.0899658203125,1542.010009765625,0
2025-07-01,1536.93994140625,1541.25,1530.5999755859375,1536.93994140625,0
2025-07-02,1533.47998046875,1535.4300537109375,1530.4100341796875,1533.47998046875,0
2025-07-03,1528.4000244140625,1533.0799560546875,1526.4200439453125,1528.4000244140625,0
2025-07-04,1534.010009765625,1534.010009765625,1528.030029296875,1534.010009765625,0
2025-07-07,1529.0,1532.3499755859375,1524.469970703125,1529.0,0
2025-07-08,1534.6099853515625,1534.6099853515625,1527.469970703125,1534.6099853515625,0
2025-07-09,1533.5699462890625,1534.5,1528.260009765625,1533.5699462890625,0
2025-07-10,1533.1099853515625,1533.5,1525.6700439453125,1533.1099853515625,0
2025-07-11,1530.02001953125,1531.3499755859375,1526.8399658203125,1530.02001953125,0
2025-07-14,1529.7900390625,1531.550048828125,1525.5,1527.9000244140625,0
2025-07-15,1527.1600341796875,1533.8800048828125,1527.1600341796875,1527.1600341796875,0
2025-07-16,1529.06005859375,1529.06005859375,1524.6600341796875,1529.06005859375,0
2025-07-17,1529.780029296875,1531.530029296875,1525.5400390625,1529.780029296875,0
2025-07-18,1527.0799560546875,1531.800048828125,1524.8199462890625,1527.06005859375,0
2025-07-21,1529.030029296875,1533.5899658203125,1529.030029296875,1529.030029296875,0
2025-07-22,1529.489990234375,1532.1600341796875,1526.72998046875,1529.489990234375,0
2025-07-23,1530.2900390625,1533.0400390625,1525.0799560546875,1530.2900390625,0
2025-07-24,1530.739990234375,1530.780029296875,1522.52001953125,1530.739990234375,0
2025-07-25,1531.75,1532.7900390625,1526.8599853515625,1531.75,0
2025-07-28,1526.9200439453125,1530.06005859375,1524.699951171875,1526.9200439453125,0
2025-07-29,1529.3800048828125,1534.300048828125,1528.489990234375,1529.3800048828125,0
2025-07-30,1529.300048828125,1533.6300048828125,1529.300048828125,1529.300048828125,0
2025-07-31,1530.199951171875,1532.4599609375,1529.6800537109375,1530.199951171875,0
2025-08-01,1530.699951171875,1531.9300537109375,1529.8399658203125,1530.699951171875,0
2025-08-04,1508.530029296875,1529.510009765625,1508.530029296875,1508.530029296875,0
2025-08-05,1522.1800537109375,1529.449951171875,1519.989990234375,1522.1800537109375,0
2025-08-06,1528.0999755859375,1531.449951171875,1526.5,1528.0999755859375,0
2025-08-07,1529.5999755859375,1536.300048828125,1524.4000244140625,1529.5999755859375,0
2025-08-08,1529.010009765625,1531.8900146484375,1529.010009765625,1529.010009765625,0
2025-08-11,1531.1199951171875,1534.4200439453125,1530.1300048828125,1530.1300048828125,0
2025-08-12,1534.0,1537.47998046875,1534.0,1534.0,0
2025-08-13,1534.0,1536.5,1532.8699951171875,1534.0,0
2025-08-14,1532.9000244140625,1535.699951171875,1531.31005859375,1532.9000244140625,0
2025-08-15,1532.6400146484375,1532.6400146484375,1529.5699462890625,1532.6400146484375,0
2025-08-18,1528.68994140625,1531.9599609375,1528.550048828125,1528.68994140625,0
2025-08-19,1534.8199462890625,1535.0,1532.3900146484375,1534.0,0
2025-08-20,1534.9300537109375,1535.27001953125,1533.75,1534.9300537109375,0
2025-08-21,1536.6600341796875,1536.6600341796875,1534.0,1536.6600341796875,0
2025-08-22,1537.1400146484375,1539.3900146484375,1533.3199462890625,1537.1400146484375,0
2025-08-25,1518.72998046875,1529.4200439453125,1518.72998046875,1518.72998046875,0
2025-08-26,1536.5999755859375,1536.5999755859375,1531.280029296875,1536.219970703125,0
2025-08-27,1536.75,1536.75,1533.56005859375,1536.75,0
2025-08-28,1536.27001953125,1538.489990234375,1535.81005859375,1536.27001953125,0
2025-08-29,1535.18994140625,1536.4599609375,1533.1500244140625,1535.18994140625,0
2025-09-01,1531.489990234375,1532.489990234375,1528.510009765625,1531.489990234375,0
2025-09-02,1529.7900390625,1532.550048828125,1527.5,1529.7900390625,0
2025-09-03,1537.2099609375,1537.260009765625,1527.6400146484375,1537.2099609375,0
2025-09-04,1539.25,1539.25,1519.3499755859375,1539.25,0
2025-09-05,1522.719970703125,1529.3399658203125,1521.5699462890625,1522.719970703125,0
2025-09-08,1520.9300537109375,1523.3900146484375,1508.1400146484375,1520.9300537109375,0
2025-09-09,1506.0899658203125,1508.3599853515625,1505.010009765625,1506.0899658203125,0
2025-09-10,1504.2900390625,1513.989990234375,1501.1700439453125,1504.2900390625,0
2025-09-11,1503.530029296875,1508.93994140625,1503.530029296875,1503.530029296875,0
2025-09-12,1503.6400146484375,1503.6400146484375,1500.1800537109375,1503.6400146484375,0
2025-09-15,1500.3499755859375,1502.5,1499.4000244140625,1500.6600341796875,0
2025-09-16,1498.699951171875,1499.5400390625,1490.6400146484375,1498.699951171875,0
2025-09-17,1495.5999755859375,1495.5999755859375,1488.7099609375,1495.5999755859375,0
2025-09-18,1495.81005859375,1497.199951171875,1488.1199951171875,1495.81005859375,0
2025-09-19,1495.030029296875,1501.93994140625,1491.5,1495.030029296875,0
2025-09-22,1497.199951171875,1497.199951171875,1488.1500244140625,1497.199951171875,0
2025-09-23,1493.8299560546875,1494.0,1487.68994140625,1493.8299560546875,0
2025-09-24,1488.22998046875,1491.47998046875,1487.1800537109375,1488.22998046875,0
2025-09-25,1489.02001953125,1491.489990234375,1488.699951171875,1489.02001953125,0
2025-09-26,1490.6400146484375,1503.25,1486.2099609375,1490.6400146484375,0
2025-09-29,1485.22998046875,1485.8399658203125,1481.0899658203125,1485.22998046875,0
2025-09-30,1486.0999755859375,1486.2900390625,1474.5,1484.050048828125,0
2025-10-01,1484.5,1485.25,1479.1500244140625,1484.5,0
2025-10-02,1484.5,1484.75,1465.72998046875,1484.5,0
2025-10-03,1476.8699951171875,1476.8699951171875,1463.0999755859375,1476.8699951171875,0
2025-10-06,1464.0400390625,1468.1600341796875,1463.97998046875,1464.0400390625,0
2025-10-07,1471.0999755859375,1471.3800048828125,1463.510009765625,1471.3800048828125,0
2025-10-08,1469.550048828125,1471.719970703125,1467.0400390625,1469.550048828125,0
2025-10-09,1471.31005859375,1477.27001953125,1470.1600341796875,1471.31005859375,0
2025-10-10,1477.699951171875,1477.699951171875,1463.280029296875,1477.699951171875,0
2025-10-13,1463.5400390625,1463.5400390625,1456.3599853515625,1461.6500244140625,0
2025-10-14,1460.27001953125,1463.68994140625,1458.3199462890625,1460.27001953125,0
2025-10-15,1459.1800537109375,1464.219970703125,1455.25,1459.1800537109375,0
2025-10-16,1463.2900390625,1469.1199951171875,1463.2900390625,1463.2900390625,0
2025-10-17,1465.5699462890625,1469.449951171875,1461.81005859375,1465.5699462890625,0
2025-10-20,1469.3900146484375,1471.1700439453125,1466.3900146484375,1469.3900146484375,0
2025-10-21,1466.6400146484375,1468.97998046875,1464.3800048828125,1466.6400146484375,0
2025-10-22,1465.6199951171875,1468.1199951171875,1463.6800537109375,1465.6199951171875,0
2025-10-23,1463.050048828125,1464.800048828125,1460.4300537109375,1463.050048828125,0
2025-10-24,1460.75,1460.81005859375,1458.469970703125,1460.75,0
2025-10-27,1459.72998046875,1462.4100341796875,1457.5899658203125,1458.56005859375,0
2025-10-28,1457.75,1458.550048828125,1452.5,1457.75,0
2025-10-29,1456.22998046875,1456.22998046875,1449.25,1456.22998046875,0
2025-10-30,1452.5,1466.0,1445.5,1452.5,0
2025-10-31,1445.6600341796875,1451.260009765625,1440.1400146484375,1444.4000244140625,0
2025-11-03,1446.6600341796875,1453.0,1424.5999755859375,1444.22998046875,0
2025-11-04,1441.9300537109375,1442.5,1436.8299560546875,1441.9300537109375,0
2025-11-05,1442.260009765625,1442.510009765625,1437.47998046875,1442.260009765625,0
2025-11-06,1441.9599609375,1443.0,1436.4000244140625,1441.9599609375,0
2025-11-07,1437.6700439453125,1437.989990234375,1435.47998046875,1437.6700439453125,0
2025-11-10,1435.5,1436.489990234375,1434.5,1434.72998046875,0
2025-11-11,1437.3599853515625,1438.97998046875,1434.4200439453125,1434.4200439453125,0
2025-11-12,1435.8900146484375,1440.3699951171875,1435.8900146484375,1435.8900146484375,0
2025-11-13,1441.8299560546875,1442.699951171875,1438.93994140625,1439.5799560546875,0
2025-11-14,1440.8299560546875,1443.050048828125,1439.18994140625,1440.8299560546875,0
2025-11-17,1440.280029296875,1445.27001953125,1441.219970703125,1441.3599853515625,0
2025-11-18,1444.550048828125,1448.75,1443.3499755859375,1444.550048828125,0
2025-11-19,1444.0,1452.760009765625,1445.6099853515625,1446.9100341796875,0
2025-11-20,1450.6400146484375,1459.5999755859375,1450.6400146484375,1450.6400146484375,0
2025-11-21,1454.06005859375,1456.0999755859375,1450.8800048828125,1454.06005859375,0
2025-11-24,1451.9200439453125,1456.02001953125,1452.1800537109375,1453.1700439453125,0
2025-11-25,1454.25,1458.449951171875,1451.1199951171875,1454.25,0
2025-11-26,1448.81005859375,1448.81005859375,1445.18994140625,1448.81005859375,0
2025-11-27,1446.52001953125,1446.52001953125,1441.81005859375,1446.52001953125,0
2025-11-28,1444.52001953125,1446.97998046875,1443.3299560546875,1444.52001953125,0
2025-12-01,1446.6700439453125,1445.6700439453125,1439.8199462890625,1440.239990234375,0
2025-12-02,1446.449951171875,1447.4599609375,1444.3599853515625,1446.449951171875,0
2025-12-03,1446.739990234375,1446.77001953125,1443.219970703125,1446.739990234375,0
2025-12-04,1447.699951171875,1447.989990234375,1444.4000244140625,1447.699951171875,0
2025-12-05,1446.8599853515625,1450.550048828125,1446.8599853515625,1446.8599853515625,0
2025-12-08,1449.5799560546875,1451.75,1448.550048828125,1448.8699951171875,0
2025-12-09,1450.6199951171875,1452.6300048828125,1449.449951171875,1450.6199951171875,0
2025-12-10,1450.800048828125,1454.739990234375,1450.800048828125,1450.800048828125,0
2025-12-11,1448.4100341796875,1453.8299560546875,1445.949951171875,1448.4100341796875,0
2025-12-12,1452.1500244140625,1453.4100341796875,1448.6700439453125,1452.1500244140625,0
2025-12-15,1452.0699462890625,1452.1400146484375,1448.4200439453125,1448.4200439453125,0
2025-12-16,1451.5999755859375,1455.1600341796875,1450.68994140625,1451.02001953125,0
2025-12-17,1452.77001953125,1456.0799560546875,1453.010009765625,1453.5400390625,0
2025-12-18,1452.6700439453125,1458.1300048828125,1452.6700439453125,1452.6700439453125,0
2025-12-19,1457.3800048828125,1461.0400390625,1455.47998046875,1457.3800048828125,0
2025-12-22,1459.6600341796875,1460.219970703125,1457.93994140625,1459.0,0
2025-12-23,1459.3199462890625,1459.3199462890625,1452.0999755859375,1459.300048828125,0
2025-12-24,1460.25,1460.25,1447.989990234375,1460.25,0
2025-12-26,1449.949951171875,1450.2900390625,1447.989990234375,1450.0400390625,0
2025-12-29,1450.5899658203125,1450.4000244140625,1448.02001953125,1449.97998046875,0
2025-12-30,1454.9000244140625,1454.8900146484375,1445.4100341796875,1454.8900146484375,0
2025-12-31,1456.9200439453125,1456.9200439453125,1443.260009765625,1456.9200439453125,0
2026-01-02,1444.8699951171875,1446.1199951171875,1431.97998046875,1446.1199951171875,0
2026-01-05,1433.8699951171875,1444.010009765625,1432.989990234375,1438.969970703125,0
2026-01-06,1433.199951171875,1433.199951171875,1426.4599609375,1433.199951171875,0
2026-01-07,1424.3499755859375,1431.5,1423.1099853515625,1424.3499755859375,0
2026-01-08,1423.5799560546875,1427.02001953125,1421.780029296875,1423.5799560546875,0
2026-01-09,1424.3399658203125,1426.22998046875,1422.5,1424.3399658203125,0
2026-01-12,1428.93994140625,1426.18994140625,1420.949951171875,1426.18994140625,0
2026-01-13,1423.739990234375,1425.2900390625,1418.780029296875,1423.739990234375,0
2026-01-14,1421.75,1426.1700439453125,1420.3900146484375,1421.75,0
2026-01-15,1421.75,1422.9300537109375,1418.949951171875,1421.75,0
2026-01-16,1422.5,1424.0699462890625,1418.489990234375,1422.5,0
2026-01-19,1418.3299560546875,1422.0899658203125,1417.780029296875,1422.0899658203125,0
2026-01-20,1418.8699951171875,1419.030029296875,1416.5999755859375,1418.8699951171875,0
2026-01-21,1418.0799560546875,1420.4300537109375,1416.989990234375,1418.0799560546875,0
2026-01-22,1418.8699951171875,1422.530029296875,1418.0799560546875,1418.8699951171875,0
2026-01-23,1419.6300048828125,1422.0,1417.22998046875,1419.6300048828125,0
2026-01-26,1420.56005859375,1415.18994140625,1407.56005859375,1410.7099609375,0
2026-01-27,1412.6199951171875,1419.1800537109375,1406.6199951171875,1412.6199951171875,0
2026-01-28,1406.719970703125,1407.6700439453125,1393.9599609375,1406.719970703125,0
2026-01-29,1393.9599609375,1396.47998046875,1386.22998046875,1393.9599609375,0
2026-01-30,1387.5699462890625,1392.0699462890625,1386.31005859375,1387.5699462890625,0
2026-02-02,1385.97998046875,1398.3599853515625,1390.75,1398.3599853515625,0
2026-02-03,1390.5,1411.0400390625,1383.0799560546875,1390.5,0
2026-02-04,1391.3599853515625,1391.6099853515625,1366.8499755859375,1389.3599853515625,0
2026-02-05,1368.06005859375,1371.4000244140625,1365.699951171875,1368.06005859375,0
2026-02-06,1366.5999755859375,1368.4200439453125,1365.3299560546875,1366.5999755859375,0
2026-02-09,1366.47998046875,1363.72998046875,1357.0999755859375,1363.1800537109375,0
2026-02-10,1361.469970703125,1363.1800537109375,1348.219970703125,1361.469970703125,0
2026-02-11,1352.75,1358.3499755859375,1350.18994140625,1352.75,0
2026-02-12,1351.0799560546875,1354.6099853515625,1350.0,1350.1400146484375,0
2026-02-13,1352.530029296875,1355.989990234375,1351.0,1352.530029296875,0
2026-02-16,1352.9000244140625,1354.469970703125,1350.6800537109375,1353.0400390625,0
2026-02-17,1350.6800537109375,1354.6199951171875,1344.1099853515625,1350.6800537109375,0
2026-02-18,1345.010009765625,1344.949951171875,1338.989990234375,1344.6300048828125,0
2026-02-19,1339.5,1345.9100341796875,1339.5,1339.5,0
2026-02-20,1342.5699462890625,1345.52001953125,1340.5,1344.239990234375,0
2026-02-23,1342.6800537109375,1346.3699951171875,1338.6800537109375,1342.47998046875,0
2026-02-24,1343.31005859375,1353.2099609375,1343.31005859375,1343.31005859375,0
2026-02-25,1350.6300048828125,1354.510009765625,1349.06005859375,1350.6300048828125,0
2026-02-26,1350.6199951171875,1356.4000244140625,1347.489990234375,1350.6199951171875,0
2026-02-27,1354.75,1359.719970703125,1352.0,1354.75,0
2026-03-02,1361.93994140625,1368.8900146484375,1358.0,1359.0799560546875,0
2026-03-03,1370.3199462890625,1379.31005859375,1367.780029296875,1367.780029296875,0
2026-03-04,1378.550048828125,1386.27001953125,1376.5400390625,1378.550048828125,0
2026-03-05,1382.3699951171875,1386.739990234375,1382.3699951171875,1382.3699951171875,0
2026-03-06,1384.800048828125,1390.75,1384.699951171875,1384.800048828125,0
2026-03-09,1387.0,1406.5400390625,1384.239990234375,1384.239990234375,0
2026-03-10,1397.739990234375,1409.489990234375,1395.739990234375,1397.739990234375,0
2026-03-11,1396.5,1398.5699462890625,1391.469970703125,1396.5,0
2026-03-12,1394.0,1399.5699462890625,1385.3399658203125,1393.3199462890625,0
2026-03-13,1398.239990234375,1398.239990234375,1383.3800048828125,1394.0699462890625,0
2026-03-16,1385.0,1388.1500244140625,1366.0,1385.4200439453125,0
2026-03-17,1368.25,1371.8699951171875,1353.75,1367.4300537109375,0
2026-03-18,1352.3800048828125,1357.510009765625,1349.0,1352.3800048828125,0
2026-03-19,1355.030029296875,1363.1800537109375,1354.5,1354.5,0
2026-03-20,1357.0,1357.5,1351.989990234375,1356.300048828125,0
2026-03-23,1355.75,1377.81005859375,1352.719970703125,1352.719970703125,0
2026-03-24,1377.25,1380.8299560546875,1365.9100341796875,1380.8299560546875,0
2026-03-25,1374.760009765625,1383.75,1374.68994140625,1375.8399658203125,0
2026-03-26,1383.18994140625,1386.47998046875,1383.0699462890625,1383.1800537109375,0
2026-03-27,1383.97998046875,1386.0799560546875,1381.260009765625,1384.260009765625,0
2026-03-30,1378.0,1386.5899658203125,1378.0,1378.0,0
2026-03-31,1385.0999755859375,1385.25,1382.8699951171875,1385.0999755859375,0
2026-04-01,1384.77001953125,1384.800048828125,1379.97998046875,1384.77001953125,0
2026-04-02,1379.530029296875,1382.1300048828125,1378.9599609375,1379.530029296875,0
2026-04-03,1380.719970703125,1380.75,1377.300048828125,1380.719970703125,0
2026-04-06,1377.300048828125,1380.56005859375,1377.300048828125,1377.300048828125,0
2026-04-07,1378.5999755859375,1383.06005859375,1378.5999755859375,1378.5999755859375,0
2026-04-08,1382.8399658203125,1385.489990234375,1374.6500244140625,1382.8399658203125,0
2026-04-09,1378.47998046875,1379.0,1360.4599609375,1378.47998046875,0
2026-04-10,1361.219970703125,1362.8499755859375,1357.9000244140625,1361.219970703125,0
2026-04-13,1357.8399658203125,1362.5,1351.0899658203125,1357.8399658203125,0
2026-04-14,1356.81005859375,1359.449951171875,1348.3499755859375,1356.81005859375,0
2026-04-15,1351.3599853515625,1351.760009765625,1345.3800048828125,1351.3599853515625,0
2026-04-16,1344.1800537109375,1344.1800537109375,1340.6700439453125,1344.1800537109375,0
